32	54	5.20153253103
14	74	1.98472029902
52	70	7.4374136779
50	96	6.24194440788
21	28	3.05098327205
4	36	2.06328357739
8	63	6.078329791
7	25	8.85164871213
63	76	6.90817303505
40	49	6.75619080687
11	90	2.16126623325
33	41	4.36694093393
16	47	4.83582643108
72	92	4.25037376767
73	82	5.1361940821
54	92	4.02907666082
1	64	4.97590697283
2	78	2.50373613174
41	57	8.53596367243
78	86	2.38931050557
39	58	9.347402692
27	46	2.18082848583
12	59	9.32587927987
52	98	3.17404475009
15	30	4.30880191257
19	91	2.83847616096
20	75	0.392874366947
76	88	5.1635161001
41	74	6.95480496723
42	88	9.03843003973
5	84	5.84947539607
6	98	9.02639170374
45	61	8.52065384952
10	97	6.1762762302
49	58	8.43526115632
13	20	3.99973971668
39	70	6.66663491449
0	55	5.22735708444
20	58	3.50283718786
59	97	6.81495513374
38	62	9.48392846075
23	95	4.64228569619
8	87	3.96134378432
45	78	6.76656322358
84	95	1.19947665116
85	87	8.29097970604
32	77	5.30434356882
14	77	5.58448748034
52	94	3.04667554142
53	62	3.33473723201
1	40	5.46780239379
57	59	8.79793003521
17	20	3.7801268985
4	35	2.14060834395
8	38	3.00876993257
7	22	7.70642483822
48	77	8.99505381772
11	83	5.84263520116
33	34	2.06639014422
16	38	7.43953879807
73	91	3.91849923209
36	41	4.90096754127
1	89	11.8179100564
2	73	4.47358965157
48	86	7.8150445363
78	89	4.07154323946
61	63	5.20261878945
26	67	3.40719381162
29	44	1.55694811458
80	82	4.50108694564
12	50	5.70332696664
17	57	4.08170671078
19	96	5.96291192918
20	82	3.8105128653
76	87	5.17169564673
77	95	5.6035818029
42	67	9.51398110299
5	93	6.75886761016
67	88	3.17408768206
45	54	7.18993573285
91	96	4.79363690067
66	93	6.53592239777
49	51	8.45627523793
35	96	3.37107877521
0	14	2.82152679713
3	11	4.22477613772
23	84	3.7682605034
8	94	7.89981521207
45	71	2.90423117178
89	92	0.375096477632
32	68	7.59902991475
33	74	3.59139990325
14	84	1.3842188161
70	81	7.45862990472
71	93	5.33991754222
1	33	6.91304190514
57	60	6.11860315611
21	46	6.95961752569
4	42	4.45364294194
8	45	6.8044131631
7	15	5.66745650333
48	68	5.87690738534
11	72	6.11582113663
12	90	6.72533243061
25	95	6.08653878032
16	29	6.32354902635
72	74	5.31877846928
42	73	2.57991480336
36	80	4.3083016381
1	82	9.04792077112
2	64	5.08620904383
41	43	4.13267181187
51	85	7.02022268464
5	53	7.76449723025
79	82	7.70836403871
26	74	3.20465088837
9	50	4.46677450921
54	79	7.82903700574
12	41	9.71437782543
27	89	9.36832188122
17	50	2.72193894995
37	63	6.07780300022
20	89	6.84441005849
76	78	4.97628204077
77	88	2.18247011861
24	28	3.39473725883
5	70	7.72714050155
6	92	7.30501620524
45	47	4.00072975194
10	19	7.46355390139
66	84	6.2171958355
49	52	4.96872932924
30	86	2.8063516067
0	5	2.31891591176
31	61	12.2292084706
8	69	6.15249007394
64	98	2.96388173738
45	64	4.06964616298
40	66	8.18015160046
85	89	4.32327546997
32	91	2.29863582227
33	67	5.56307682263
14	95	1.07134318095
70	72	1.41857897735
71	90	3.84498614435
18	98	9.38367998049
1	58	4.21190407846
37	98	8.98741465955
38	97	7.49631557272
21	55	9.48560139069
4	17	2.8949966814
80	98	8.63066869084
26	34	3.95855081313
11	65	6.55241458418
12	81	9.41655916021
33	60	3.29098633985
16	20	4.69868909554
36	95	1.98907303274
37	87	3.55396277032
2	91	0.82132173199
17	64	5.4683490453
41	44	0.542153187367
22	30	1.67337339599
5	62	8.71265192839
79	91	6.39613504102
26	85	3.92714470906
9	59	8.05957435803
12	32	1.67883814762
51	71	2.40226055741
17	43	2.68151292441
37	52	5.86022496811
20	96	3.78609272673
77	81	10.2772878054
24	99	3.30533125602
5	79	8.0811856202
6	87	3.73443762226
29	96	5.40553982596
10	26	4.15499330685
27	52	4.1288295264
30	89	7.00791402436
13	63	4.68175899169
52	79	4.82248100303
0	28	1.7578270361
40	99	7.84863619356
17	27	6.01730153583
8	76	4.97442815483
85	98	5.6613381177
32	82	3.037505078
33	68	4.48029976196
14	38	5.06455541842
71	83	6.12889739078
18	93	3.11704132118
1	51	3.66819064532
57	78	6.21871140743
58	68	1.03098156911
21	48	9.04515485206
4	24	5.73015452754
80	89	6.25157126299
26	45	3.89716998455
29	91	5.41669976285
63	96	8.5391604749
11	70	5.35191487687
12	72	1.63050006415
33	53	4.51585968358
93	94	8.22311732774
73	78	5.04637448565
36	70	5.48323774657
37	80	2.90631670523
2	82	1.02455203482
5	39	2.84677613549
61	74	7.8634096895
26	92	4.29623711164
9	60	7.34740048646
67	80	3.73072936809
30	49	5.15917569736
51	76	4.78841435444
34	44	4.08638171256
17	44	7.14025168803
42	60	2.87239991159
5	72	6.92206515876
6	78	7.16626843766
42	55	10.5676606947
29	54	4.41804836061
87	95	6.69844584186
78	98	5.83119476227
29	38	9.80434258574
30	64	1.75105232866
13	56	8.42581215521
0	19	0.731567850486
29	81	6.60990271454
48	99	7.75264762601
40	88	6.90753622866
23	99	7.87004202154
31	34	8.57057051869
25	78	5.83355061586
14	41	6.06786926159
83	85	4.41416424154
71	72	8.51395689223
18	84	4.98862857202
1	52	7.17174016628
57	87	3.76549742746
58	79	1.20367385214
21	57	8.17241207333
4	7	5.47541989811
31	69	8.4824125843
26	52	4.02918236996
46	51	3.28375291981
12	71	9.48626630452
75	93	4.6870567192
36	77	3.61520230772
37	89	3.37795085522
2	45	4.99321569567
58	62	2.10668227229
22	40	5.10270807153
5	32	5.69580428146
61	67	10.4651592921
62	83	5.47387135787
9	37	0.353827791003
30	56	3.81593646337
88	95	4.91368114095
25	49	8.2697520689
34	39	3.97458105458
17	37	1.96120557519
37	42	8.26926444233
54	81	8.85952377383
31	32	3.16573694987
6	65	7.63416683341
10	12	4.28169288339
49	95	4.70708732937
30	75	1.14677590376
13	49	7.24159668797
18	60	7.66247476779
55	65	5.1475966755
38	59	10.6913851346
27	64	2.01900166656
32	96	6.21343477156
33	86	2.10832581487
14	48	3.83478815325
90	97	3.37173824902
18	79	8.64049913492
1	13	9.21937093064
57	88	5.73820095114
58	86	4.82880550567
21	66	6.76528292292
4	14	0.444289382409
80	87	3.21056968215
43	93	5.51317424871
26	63	5.50943737956
40	56	2.88993472947
68	99	2.97012373868
70	94	9.69767611556
19	20	2.42798653656
2	36	1.47457634203
22	35	1.87103126937
5	41	4.63125507631
61	92	9.25722600797
62	90	4.73932694571
9	46	7.89125925057
27	39	8.71212681253
30	35	0.726379862161
51	90	5.46995653222
34	62	7.24388459666
15	64	5.81936737126
50	52	2.20838552248
42	46	2.27251685768
79	89	10.7219988888
6	56	2.8223446849
10	55	6.94259091044
49	80	5.07064761935
50	94	2.85267764426
13	42	6.70597948348
21	37	8.67426855352
18	55	3.54994725046
55	94	7.0967899953
38	50	7.22378428135
95	98	4.98953711371
25	31	12.4461318974
8	97	7.73195779552
29	74	5.73585597423
11	28	4.12337573932
14	59	6.27902985371
18	70	2.22285397694
1	6	5.48002286295
57	97	4.02769389694
58	81	3.50788180347
21	75	3.50611179758
22	75	2.69636334141
43	82	2.15879039717
