6	9	7.49712790393
10	17	8.43757735129
7	12	8.02947772165
1	17	1.036131676
0	7	5.60286424175
13	17	9.73242212704
14	17	8.18122358479
1	6	9.77151231255
0	10	7.77879642013
3	7	5.58097539064
2	5	5.65037736757
1	11	9.21755242881
5	8	9.68454703133
6	7	8.66474825886
4	19	5.02406557019
6	10	2.88361313574
5	18	5.28691935345
10	18	3.83557919681
0	17	0.993915452314
7	19	7.30093034885
12	17	6.0390658907
0	4	4.84017249756
8	15	2.68445450302
4	10	3.16392257868
2	6	4.70131229465
9	14	4.76859113024
15	18	5.85697257956
5	11	8.39529350862
4	5	5.95950284126
10	13	1.40674853457
4	16	5.4141282161
9	16	7.66486432612
14	15	5.6252773187
16	19	4.70502602155
17	18	4.76186859023
2	17	4.10343620509
14	16	9.09673733668
0	1	2.01245458329
3	12	4.2742018573
1	12	7.06959256223
8	12	4.10151576419
4	15	5.19022328638
2	11	6.76769602538
5	14	7.7299395824
14	18	4.17461600818
3	18	2.42580236383
10	14	4.59279108909
8	18	4.56234159192
6	13	3.75853253075
11	15	4.5036783599
9	19	5.13016542141
7	8	7.89493854171
6	16	2.83373340638
11	16	8.48429530877
2	18	2.78745363549
0	14	8.03266758482
3	11	3.66491944496
1	15	11.3901600675
8	9	6.95147012292
4	12	4.32801635015
2	12	2.17732126936
15	19	9.17626802505
3	17	6.98188191369
6	14	7.34062416577
7	15	8.33592908435
12	13	6.48995419198
1	16	8.75252816772
13	16	6.41579180772
1	5	1.58779116881
0	11	8.31515933271
3	6	3.1738177453
1	10	9.3426014737
6	11	6.49000659238
5	17	2.10477099764
10	19	7.26785170948
0	18	4.28321588544
7	18	3.67933822384
12	18	4.47776844611
1	19	4.34407980782
0	5	2.99590777993
13	19	8.67430454778
0	8	7.82748724484
4	11	3.84843171955
3	5	7.70460830799
2	7	6.02980431114
9	13	7.18265984583
5	10	9.12203228859
4	6	4.57721998296
15	16	6.41816140237
5	7	4.35346245484
4	17	5.37697104429
7	17	5.38056965034
14	19	8.89224370968
0	2	3.18872989482
3	15	3.50524357854
1	3	7.88812815955
8	13	2.67712166087
4	8	3.93192419626
2	8	4.75224538595
5	13	10.2693703362
10	15	2.04933678821
8	19	6.76941853049
11	14	1.14427272259
9	18	2.38932271267
7	11	4.52919446268
6	17	8.75435004235
11	19	8.86288920695
16	17	7.72294462054
2	19	2.22296479278
0	15	9.81957970194
3	10	1.45591773611
1	14	8.70308806761
8	10	1.76823725128
4	13	4.37591708395
2	13	6.47018032509
9	11	5.30349776028
3	16	4.82147755182
8	16	3.76298173766
6	15	3.61720210332
11	13	3.56084581863
7	14	3.61706792944
6	18	5.14533583653
12	14	8.27467028562
13	15	0.985646154549
1	4	6.2297480917
0	12	5.05865732983
3	9	4.77672760934
2	3	3.75022353125
1	9	3.93790061193
2	14	6.9278147118
6	8	1.12491560196
5	16	9.43292084254
10	16	5.26079429555
0	19	2.44018709352
7	13	7.36037683515
12	19	3.1254029185
1	18	5.58815633909
0	6	7.87915842232
13	18	5.02905602113
15	17	10.4868175354
1	7	5.6070241376
0	9	3.49459617627
3	4	1.75462685717
2	4	2.92740895155
9	12	6.17064599311
5	9	3.15297286197
4	7	4.12365665392
10	11	3.65030303724
5	6	10.0170976449
4	18	0.67298120224
5	19	5.43292622786
18	19	4.72810161405
0	16	6.74078813512
7	16	9.37957576614
12	16	1.68458802768
0	3	6.33326585447
3	14	4.31720041902
1	2	5.13636588679
8	14	6.2927998699
4	9	3.03635012982
2	9	4.0518439392
9	15	8.08066755489
5	12	7.76264017597
10	12	5.15280955513
9	17	3.44965425324
7	10	6.64261949751
11	18	4.16983091334
16	18	5.71929854372
2	16	3.80316641109
17	19	3.40024801968
3	13	2.79088836063
1	13	10.6046174587
8	11	5.4015701607
4	14	4.0306154539
2	10	5.06638326221
9	10	6.12335941292
5	15	11.1322226341
3	19	5.97278753241
8	17	8.63082079546
6	12	3.54724087339
11	12	7.84581001667
7	9	2.179254284
6	19	6.49381010197
12	15	6.74317928852
11	17	8.59159894555
13	14	4.66757506524
0	13	9.11665610046
3	8	2.31469726254
1	8	9.61650686354
2	15	7.0159709651
