158	193	8.61646160677
90	187	4.67806862351
143	183	6.92292735879
0	175	5.59797858485
110	190	1.24699421315
147	176	5.08669651022
20	162	1.54473363746
39	70	4.09019456629
5	178	1.31133884297
88	147	5.22064378017
9	183	2.57226146659
63	76	7.3232428703
111	196	6.89409112892
29	44	4.56786840356
67	137	3.12375077114
33	41	2.52961263362
53	166	0.644294602767
57	163	5.05987544524
135	199	1.24758892037
5	195	4.10869078496
96	153	5.37707549115
119	165	6.40605754906
104	130	3.68917050653
123	174	6.91665165247
109	118	5.04840494621
33	154	2.82351353686
52	98	2.91506053284
15	30	1.82581514314
56	101	7.48598764776
19	91	3.34992596371
38	149	3.54605554094
76	88	2.73564957764
42	88	1.07349614476
5	84	6.26270475204
133	175	6.44509295839
136	157	9.23702800157
137	164	6.87358792414
156	192	7.18095727444
97	127	2.81492760113
86	129	8.45562180545
14	162	2.23799220338
15	143	4.49477817115
8	87	6.90004961198
116	162	4.99536488321
65	154	4.53742057407
80	125	5.65933536145
85	87	2.3038391352
32	77	1.47648356737
14	77	5.24342553451
71	100	2.63749276103
18	112	6.71829158744
146	189	9.34787897847
75	97	3.96433499421
38	119	6.35274652763
166	184	1.35703013924
4	35	6.14079428046
98	194	8.28597412342
8	38	4.3883460034
27	194	9.94637236421
100	112	3.31202848414
28	185	5.70860233523
47	143	10.6360614899
32	188	0.130868531805
124	197	5.20104688386
142	177	1.99763275691
94	174	3.42988012804
131	160	2.26273826203
4	178	1.96525262961
98	181	9.05981694702
61	63	2.40165470597
8	181	1.64105496917
27	115	7.88455154024
80	82	6.7246790539
47	124	5.89318923342
13	188	6.25147146492
51	121	4.31937048073
17	57	3.21340194436
71	138	2.56186469557
37	54	4.64699673842
41	179	1.82684523152
61	144	4.27233923052
107	190	7.92874332601
108	141	2.53117083319
114	123	4.00262828219
37	135	5.37706224992
40	117	2.84802839495
3	11	0.909772389546
96	147	3.22510624945
60	104	3.57217698919
23	84	2.80978446413
26	168	5.40700500295
64	107	4.96821528008
121	124	3.42819032835
46	175	1.5680652681
84	102	5.86654754308
140	188	7.26193510046
140	144	7.70204639925
141	169	2.3807738468
70	81	6.55409873837
74	156	9.67811637321
93	144	6.38539484316
3	152	1.01201234854
22	148	4.87067558518
23	197	4.9510868056
99	109	0.134629548579
12	90	1.30038014243
69	135	3.61860986908
16	29	2.59348836801
81	112	3.0598584971
73	92	6.50343757226
36	80	3.924743193
2	64	1.50383229726
59	145	9.18513154591
79	82	3.1318838647
26	74	1.39929249074
81	106	7.92052449102
174	194	5.03221323339
12	41	6.54816620019
106	156	4.93660011492
16	172	1.44282514929
35	152	7.95375644888
36	167	2.62924048128
55	197	5.23411487334
130	188	0.908269194435
117	185	2.63326442366
150	187	6.65750286684
79	195	1.256211941
82	165	4.62439215651
45	47	4.27294218316
83	132	5.88249849106
100	199	6.03735303341
49	52	3.0077411728
12	184	6.93645014034
31	108	4.10974981506
72	147	3.66281710458
35	105	2.82885158061
1	137	2.98215225271
55	122	2.49098141203
126	132	2.28177146282
21	198	7.89549863821
59	127	6.95779737815
97	111	7.53795896749
45	64	5.49702498448
174	176	3.0610561851
49	133	4.19518034242
103	122	3.58868217933
148	193	6.31602162779
1	58	2.9315910622
21	55	6.04006352201
115	132	7.47056100822
152	186	7.487004344
25	172	5.67519730737
44	120	8.75774571122
48	123	5.36559188576
11	65	8.23116150975
30	191	1.68046398841
68	118	5.56584789256
34	162	4.13113714525
72	113	6.10911560631
119	128	1.71569513408
128	163	5.03208450862
96	173	4.36066643571
129	158	9.26312688839
148	174	5.7790543627
77	192	5.95293725275
78	171	9.25400974997
6	196	2.8288533954
7	149	5.17938555478
10	139	8.54728733002
80	198	6.15719950948
0	109	0.794492836193
20	96	1.97508087895
58	159	2.6015112632
77	81	5.45108437776
24	99	5.65309501234
6	87	4.53095336133
63	130	2.64402439599
10	26	10.2333893638
189	195	11.1554788846
67	71	7.87052320596
30	89	1.67551742834
159	197	4.86574519712
0	28	4.85628426608
111	150	8.82001033971
39	149	3.08668699046
24	146	5.48145223463
134	171	8.26591548511
138	166	3.97445175546
80	155	2.11311465197
33	68	3.97526093536
87	137	6.08452673938
90	159	2.22695640709
0	139	6.43385837756
57	78	7.53164368394
76	158	7.92468421012
39	106	4.41263927971
5	150	6.92376471943
43	111	5.47794781086
171	178	10.0153150822
63	96	3.89840513934
29	48	2.7333694462
135	191	3.0155574778
33	53	3.94293048001
53	186	7.28894481695
56	146	4.41523320608
57	191	5.51033073947
5	39	4.55991524405
171	195	11.5015498588
9	60	8.87459109202
119	137	3.3450223408
156	181	8.15230571497
29	161	4.07972962836
160	176	3.90567922412
33	166	3.44099424895
52	70	2.48249557848
15	114	10.3882954573
18	178	9.97646108064
19	119	7.09363802376
38	177	5.19209112853
76	124	8.0127662869
42	60	9.35139242444
5	72	4.68288608022
136	185	7.48621605059
137	192	5.78890451644
66	166	8.47776389715
86	173	7.76862775021
14	190	8.55088810931
18	197	7.31588111573
113	193	9.27149350466
125	160	8.32761049571
4	112	6.15133957658
81	104	2.42617588039
8	115	1.36279645312
62	138	2.98692847798
65	102	5.51640629202
28	110	5.45313550447
85	107	10.8428634443
32	105	7.98153109685
51	183	6.0777979747
14	41	7.7368938825
92	120	3.33990388987
71	72	4.60128276733
