5	9	3.50852822085
4	7	8.64873266244
1	3	9.42965481182
4	8	7.74861459845
5	6	3.23213157966
2	8	7.5284649949
6	9	5.0047063598
0	7	4.08177317841
8	9	4.86878121937
1	6	7.33854752492
3	7	8.79113108446
2	5	3.48288153803
0	3	4.71798113793
5	8	4.06053591304
1	2	9.23837746531
4	9	3.66296591282
2	9	5.63941709318
1	5	6.98396745182
3	6	2.11041392221
0	4	7.81810971018
7	9	5.12436529785
2	7	10.6302259704
2	6	6.57651709857
4	5	4.3595465896
1	4	6.61890257388
3	9	7.04310045736
2	3	7.43370582784
1	9	3.64193857794
6	8	1.30950839844
6	7	6.89885265944
0	8	1.72658622323
3	5	4.61350840225
0	1	5.18010277655
4	6	7.33860775667
7	8	5.78464646421
5	7	7.72125639372
0	2	8.36035638782
3	8	3.00752526981
0	6	2.953919384
1	8	6.5706825813
1	7	2.64594018273
0	9	4.41578625486
0	5	4.92236575264
3	4	8.96007677586
2	4	3.60630770763
